,latitude,longitude,type
48505,39.3722222,-104.8555556,other
48506,39.2902778,-76.6125,sphere
48507,42.3369444,-83.2733333,disk
48508,39.6847222,-83.9297222,rectangle
48509,29.1869444,-82.1402778,light
48510,37.3394444,-121.8938889,oval
48511,45.2897222,-122.3325,light
48512,40.6936111,-89.5888889,triangle
48513,43.0388889,-87.9063889,fireball
48514,39.4452778,-83.8286111,unknown
48515,42.9994444,-83.6163889,light
48516,41.85,-87.65,light
48517,42.125,-72.75,disk
48518,41.0658333,-75.3202778,sphere
48519,33.4483333,-112.0733333,disk
48520,40.0375,-107.9125,egg
48521,46.24,-63.21,cigar
48522,39.2672222,-76.7986111,flash
48523,35.4833333,-86.4602778,diamond
48524,29.5425,-90.3380556,fireball
48525,40.8,-96.6666667,light
48526,44.8011111,-68.7783333,light
48527,42.4927778,-92.3427778,fireball
48528,41.0144444,-75.6013889,fireball
48529,41.85,-87.65,oval
48530,46.7833333,-92.1063889,disk
48531,41.6977778,-72.7241667,triangle
48532,46.9677778,-119.0386111,light
48533,32.2616667,-108.9138889,unknown
48534,39.3280556,-120.1822222,circle
48535,43.7977778,-123.0583333,sphere
48536,39.6427778,-84.2866667,triangle
48537,40.4797222,-85.6277778,light
48538,41.172137,-71.557605,other
48539,37.5536111,-77.4605556,oval
48540,41.3472222,-73.6613889,oval
48541,32.7152778,-117.1563889,circle
48542,32.318231,-86.902298,fireball
48543,46.216667,-63.483333,other
48544,38.2855556,-85.8241667,cigar
48545,47.6816667,-122.2075,diamond
48546,46.216667,-63.483333,light
48547,36.6844444,-121.8011111,teardrop
48548,42.983333,-81.25,cigar
48549,29.3011111,-94.7975,formation
48550,25.7738889,-80.1938889,cigar
48551,40.5555556,-75.9822222,disk
48552,45.5236111,-122.675,cigar
48553,40.7141667,-74.0063889,disk
48554,42.085,-76.0541667,cylinder
48555,39.4736111,-118.7763889,light
48556,37.43,-122.2527778,fireball
48557,40.7397222,-73.9358333,light
48558,43.39592,-92.228675,oval
48559,41.3305556,-74.1872222,rectangle
48560,43.25,-79.833333,triangle
48561,53.533333,-2.616667,other
48562,35.7330556,-81.3413889,chevron
48563,40.7141667,-74.0063889,cigar
48564,42.0083333,-91.6438889,formation
48565,39.9205556,-105.0861111,sphere
48566,32.7833333,-96.8,circle
48567,43.755115,-71.396531,other
48568,47.6063889,-122.3308333,disk
48569,34.1591667,-118.5002778,triangle
48570,43.5277778,-71.4708333,unknown
48571,43.7569444,-71.6886111,fireball
48572,43.7569444,-71.6886111,fireball
48573,42.0411111,-87.69,circle
48574,43.5475,-71.4072222,sphere
48575,43.7547222,-71.3972222,changing
48576,43.8005556,-70.1872222,sphere
48577,42.2711111,-89.0938889,triangle
48578,37.3394444,-121.8938889,circle
48579,39.7597222,-121.6208333,light
48580,45.5236111,-122.675,light
48581,33.8352778,-117.9136111,triangle
48582,22.173725,-159.63933,other
48583,42.2141667,-83.15,sphere
48584,35.232754,-106.663044,disk
48585,41.1411111,-73.2641667,light
48586,35.1552778,-120.6713889,triangle
48587,39.0908333,-84.85,triangle
48588,42.0072222,-87.9402778,disk
48589,47.5675,-122.6313889,circle
48590,36.5330556,-82.3269444,other
48591,46.9813889,-123.6013889,changing
48592,31.5686111,-93.4838889,sphere
48593,36.5330556,-82.3269444,other
48594,39.9522222,-75.1641667,disk
48595,39.9522222,-75.1641667,disk
48596,39.9522222,-75.1641667,disk
48597,41.9583333,-70.6677778,egg
48598,40.2291667,-74.9372222,light
48599,50.80275,4.652875,light
48600,34.8697222,-111.7602778,light
48601,45.5608333,-94.1622222,light
48602,42.1947222,-122.7083333,sphere
48603,40.7072222,-73.6763889,disk
48604,33.6694444,-117.8222222,unknown
48605,41.85,-87.65,circle
48606,40.7608333,-111.8902778,sphere
48607,42.3583333,-71.0602778,teardrop
48608,26.2708333,-80.2708333,triangle
48609,44.81,-95.5452778,other
48610,32.2094444,-99.7963889,flash
48611,43.221667,-74.103889,light
48612,42.4405556,-76.4969444,oval
48613,43.5977778,-84.7675,light
48614,40.8611111,-79.8955556,light
48615,38.1916667,-120.8280556,flash
48616,26.4611111,-80.0730556,light
48617,37.3394444,-121.8938889,triangle
48618,37.6138889,-122.4858333,cigar
48619,38.8338889,-104.8208333,triangle
48620,44.98,-93.2636111,sphere
48621,41.7416667,-70.6583333,sphere
48622,18.420695,-64.639968,diamond
48623,34.2983333,-108.1341667,cone
48624,37.1766667,-94.5652778,other
48625,33.7488889,-84.3880556,unknown
48626,39.8302778,-75.2408333,flash
48627,40.7608333,-111.8902778,fireball
48628,42.88475,-82.450903,disk
48629,41.5580556,-73.0519444,cigar
48630,33.5091667,-111.8983333,other
48631,36.778261,-119.417932,cylinder
48632,38.6786111,-121.7722222,cigar
48633,47.2358333,-122.5491667,cone
48634,33.873415,-115.900992,light
48635,33.5777778,-101.8547222,cylinder
48636,33.6469444,-117.6883333,oval
48637,45.6175,-121.1783333,circle
48638,39.8266667,-75.0158333,circle
48639,45.5236111,-122.675,light
48640,36.175,-115.1363889,light
48641,40.2330556,-76.1375,triangle
48642,39.0436111,-77.4877778,light
48643,42.1130556,-70.8125,cone
48644,38.1041667,-122.2555556,triangle
48645,43.8013889,-91.2394444,disk
48646,40.7141667,-74.0063889,unknown
48647,42.0111111,-87.8405556,disk
48648,48.1,-77.9,cigar
48649,33.9022222,-118.0808333,disk
48650,33.9022222,-118.0808333,oval
48651,40.2625,-80.1875,circle
48652,41.6125,-88.7994444,oval
48653,30.3319444,-81.6558333,triangle
48654,43.7977778,-123.0583333,light
48655,42.1947222,-122.7083333,light
48656,40.3461111,-94.8722222,cigar
48657,34.1866667,-118.4480556,circle
48658,54.295,-7.465,fireball
48659,42.3266667,-122.8744444,flash
48660,42.7491667,-91.6711111,light
48661,47.6588889,-117.425,sphere
48662,41.4447222,-74.0161111,unknown
48663,48.4633333,-115.8886111,diamond
48664,29.7630556,-95.3630556,triangle
48665,39.655643,-78.810576,changing
48666,55.833333,-4.25,disk
48667,51.966667,-0.216667,light
48668,37.9577778,-121.2897222,flash
48669,33.6355556,-96.6086111,circle
48670,39.6477778,-84.5272222,other
48671,44.169687,-80.037998,fireball
48672,38.8402778,-77.4291667,sphere
48673,42.45,-73.2458333,light
48674,43.6413889,-70.2413889,light
48675,33.6258333,-97.1330556,light
48676,39.082614,-74.823779,unknown
48677,39.1619444,-84.4569444,circle
48678,46.927958,-84.605911,circle
48679,48.4,-89.233333,light
48680,41.9833333,-71.3333333,circle
48681,41.85,-87.65,circle
48682,32.7447222,-116.9980556,circle
48683,40.6872222,-80.2716667,unknown
48684,36.0625,-94.1572222,fireball
48685,40.7966667,-81.5216667,cone
48686,30.0266667,-95.8441667,teardrop
48687,45.5,-73.583333,circle
48688,40.7441667,-73.4825,oval
48689,40.7441667,-73.4825,oval
48690,44.6,-80.583333,disk
48691,1.352083,103.819836,light
48692,31.0344444,-91.9755556,light
48693,41.7013889,-71.1555556,circle
48694,47.7375,-120.3677778,light
48695,41.9761111,-72.5922222,sphere
48696,38.8916667,-121.2919444,other
48697,39.2688889,-84.2638889,light
48698,37.9716667,-100.8722222,light
48699,41.6925,-86.9775,sphere
48700,40.8961111,-104.8744444,changing
48701,32.5230556,-92.6377778,changing
48702,41.3683333,-82.1077778,fireball
48703,31.8541667,-110.9930556,circle
48704,41.9761111,-72.5922222,light
48705,35.956389,14.366389,fireball
48706,40.0411111,-86.8744444,light
48707,37.3930556,-94.0936111,fireball
48708,46.6636111,-118.86,light
48709,43.2341667,-86.2483333,light
48710,37.5536111,-77.4605556,light
48711,42.2208333,-70.9402778,circle
48712,41.2411111,-77.0013889,changing
48713,11.874478,75.370366,disk
48714,33.4486111,-84.455,unknown
48715,42.0027778,-71.5152778,diamond
48716,31.3402778,-110.9336111,flash
48717,32.2216667,-110.9258333,circle
48718,42.4169444,-88.0738889,circle
48719,37.725,-122.155,light
48720,32.2216667,-110.9258333,triangle
48721,38.482702,-90.761284,unknown
48722,39.8027778,-105.0869444,light
48723,41.85,-87.65,disk
48724,42.0372222,-88.2811111,circle
48725,41.2458333,-75.8816667,other
48726,38.4094444,-82.2947222,cylinder
48727,34.2366667,-84.4908333,circle
48728,33.387886,-118.41631,flash
48729,-2.170998,-79.922359,oval
48730,36.175,-115.1363889,sphere
48731,37.3938889,-97.2808333,triangle
48732,40.447631,-105.010887,triangle
48733,27.9472222,-82.4586111,disk
48734,32.5363889,-94.9425,other
48735,40.8852778,-73.9527778,light
48736,34.7391667,-112.0091667,disk
48737,32.2216667,-110.9258333,unknown
48738,46.233333,-63.133333,triangle
48739,21.3069444,-157.8583333,other
48740,33.0580556,-112.0469444,cigar
48741,27.8002778,-97.3961111,circle
48742,38.5816667,-121.4933333,light
48743,32.7447222,-116.9980556,circle
48744,41.8505556,-87.8819444,other
48745,38.9583333,-122.6252778,circle
48746,41.7911111,-107.2380556,disk
48747,40.7141667,-74.0063889,triangle
48748,34.0194444,-118.4902778,triangle
48749,45.55,-78.6,fireball
48750,41.1305556,-85.1288889,other
48751,37.865101,-119.538329,triangle
48752,36.887089,-106.583182,light
48753,46.05,-64.81,unknown
48754,29.2105556,-81.0230556,rectangle
48755,44.0522222,-123.0855556,light
48756,30.2394444,-81.3858333,light
48757,34.0005556,-81.035,light
48758,32.3078,-64.7505,circle
48759,35.2269444,-80.8433333,unknown
48760,41.4438889,-120.8691667,light
48761,34.0583333,-106.8908333,cylinder
48762,37.5536111,-77.4605556,triangle
48763,32.2216667,-110.9258333,light
48764,29.7630556,-95.3630556,light
48765,33.7877778,-117.8522222,flash
48766,-41.365042,146.628491,other
48767,38.9686111,-77.3413889,sphere
48768,41.6047222,-80.8655556,disk
48769,42.5791667,-71.4383333,sphere
48770,30.0463889,-94.885,unknown
48771,41.6391667,-87.4547222,light
48772,43.3344444,-75.7483333,light
48773,41.4413889,-85.265,light
48774,42.4,-82.183333,circle
48775,42.7919444,-83.6277778,light
48776,-38.166667,145.3,other
48777,30.057536,-95.190299,disk
48778,36.8055556,-114.0663889,flash
48779,36.0397222,-114.9811111,circle
48780,33.4355556,-112.3488889,fireball
48781,33.4483333,-112.0733333,fireball
48782,39.0997222,-94.5783333,disk
48783,33.7205556,-116.2147222,other
48784,-22.614428,-46.703715,oval
48785,32.5772222,-116.6266667,cylinder
48786,39.9611111,-82.9988889,light
48787,34.0522222,-118.2427778,light
48788,42.3241667,-83.4002778,diamond
48789,40.0638889,-80.7211111,other
48790,48.8211111,-119.6322222,light
48791,40.267194,-86.134902,other
48792,30.4211111,-87.2169444,rectangle
48793,47.6105556,-122.1994444,oval
48794,41.6302778,-87.8538889,sphere
48795,42.5358333,-113.7919444,circle
48796,41.6619444,-86.1586111,oval
48797,39.1222222,-104.9166667,disk
48798,35.0844444,-106.6505556,unknown
48799,41.6563889,-76.8536111,cone
48800,34.0194444,-118.4902778,sphere
48801,47.6447222,-122.6936111,rectangle
48802,41.6833333,-74.8716667,sphere
48803,26.3180556,-80.1,other
48804,45.4177778,-122.4577778,circle
48805,34.7302778,-86.5861111,circle
48806,40.6588889,-74.3477778,light
48807,33.9533333,-117.3952778,sphere
48808,40.4775,-74.6272222,rectangle
48809,28.681982,-81.249713,teardrop
48810,45.5827778,-122.3522222,other
48811,49.2,-113.316667,disk
48812,45.5236111,-122.675,sphere
48813,39.0022222,-119.955,rectangle
48814,43.6136111,-116.2025,unknown
48815,28.5555556,-82.4505556,sphere
48816,34.0522222,-118.2427778,other
48817,40.5141667,-88.9905556,circle
48818,34.8697222,-111.7602778,light
48819,47.2372222,-93.53,triangle
48820,41.9141667,-88.3086111,sphere
48821,39.550538,-107.324776,light
48822,33.41,-91.0616667,triangle
48823,40.9252778,-74.2769444,cigar
48824,46.8722222,-113.9930556,unknown
48825,40.4538889,-75.8183333,light
48826,32.5091667,-92.1191667,light
48827,42.9105556,-87.8605556,light
48828,41.4913889,-87.6744444,sphere
48829,41.85,-87.65,light
48830,42.6583333,-83.15,light
48831,39.7294444,-104.8313889,unknown
48832,45.4872222,-122.8025,unknown
48833,47.6063889,-122.3308333,light
48834,38.8338889,-104.8208333,light
48835,33.7475,-116.9711111,light
48836,42.8694444,-85.6447222,circle
48837,44.9583333,-124.0166667,light
48838,41.7194444,-84.2180556,unknown
48839,42.0663889,-87.9372222,light
48840,42.5333333,-83.1463889,formation
48841,37.3861111,-122.0827778,formation
48842,42.8522222,-83.4430556,formation
48843,41.6472222,-122.5188889,light
48844,45.4872222,-122.8025,other
48845,42.3369444,-83.2733333,other
48846,37.3541667,-121.9541667,unknown
48847,48.1333333,-103.6333333,light
48848,42.5,-96.4,light
48849,44.427963,-110.588455,formation
48850,43.1413889,-95.1441667,formation
48851,49.1,-117.716667,unknown
48852,41.7958333,-87.9755556,light
48853,27.7705556,-82.6794444,circle
48854,34.2783333,-119.2922222,changing
48855,37.7494444,-85.97,triangle
48856,37.5483333,-121.9875,other
48857,40.0377778,-76.3058333,cigar
48858,34.8986111,-117.0219444,oval
48859,37.775,-122.4183333,triangle
48860,32.7922222,-80.1083333,light
48861,42.4152778,-71.1569444,light
48862,40.1738889,-80.2463889,oval
48863,37.2708333,-79.9416667,other
48864,32.895,-97.5455556,fireball
48865,33.7427778,-116.2883333,fireball
48866,40.7141667,-74.0063889,cigar
48867,40.7608333,-111.8902778,other
48868,38.0608333,-97.9294444,light
48869,36.1397222,-96.1086111,cigar
48870,33.9791667,-118.0319444,light
48871,41.2586111,-95.9375,changing
48872,41.1669444,-73.2052778,unknown
48873,29.0255556,-80.9272222,unknown
48874,32.7833333,-96.8,disk
48875,33.7183333,-93.1338889,circle
48876,49.25,-123.133333,light
48877,40.0505556,-77.5205556,light
48878,39.9241667,-83.8088889,changing
48879,33.0197222,-96.6986111,oval
48880,31.7586111,-106.4863889,teardrop
48881,42.166667,-82.816667,unknown
48882,32.807891,-90.374835,disk
48883,43.7569444,-71.6886111,cigar
48884,40.6855556,-76.1958333,fireball
48885,32.7355556,-97.1077778,light
48886,43.045335,-79.285449,chevron
48887,43.9747222,-75.9111111,other
48888,33.5225,-117.7066667,unknown
48889,44.990409,-89.661717,triangle
48890,36.5663889,-121.9455556,circle
48891,30.4752778,-98.1561111,cylinder
48892,40.1791667,-75.1808333,rectangle
48893,40.858433,-74.163755,circle
48894,26.3583333,-80.0833333,diamond
48895,40.7141667,-74.0063889,fireball
48896,40.4405556,-79.9961111,sphere
48897,41.85,-87.65,oval
48898,42.6525,-73.7566667,fireball
48899,39.7683333,-86.1580556,light
48900,40.8577778,-74.4263889,other
48901,40.8577778,-74.4263889,other
48902,36.3047222,-86.62,circle
48903,34.0805556,-118.0719444,egg
48904,33.5805556,-112.2366667,formation
48905,38.0683333,-78.8897222,cigar
48906,34.09,-117.8894444,rectangle
48907,45.5236111,-122.675,cross
48908,45.5236111,-122.675,fireball
48909,45.6572222,-68.7102778,diamond
48910,41.5244444,-90.5155556,light
48911,48.22,-122.685,light
48912,34.53,-112.2405556,sphere
48913,35.9447222,-96.065,fireball
48914,53.726835,-6.874833,changing
48915,33.6102778,-114.5955556,sphere
48916,-26.1625,27.8725,other
48917,39.4352778,-84.2030556,oval
48918,39.9,-75.2894444,cylinder
48919,39.7902778,-77.7280556,fireball
48920,40.6233333,-79.73,circle
48921,32.8338889,-109.7069444,light
48922,35.9572222,-75.6244444,triangle
48923,33.7669444,-118.1883333,circle
48924,40.9583333,-75.975,other
48925,35.7883333,-83.5544444,fireball
48926,38.5816667,-121.4933333,unknown
48927,40.8,-96.6666667,circle
48928,39.485,-80.1427778,unknown
48929,40.4166667,-86.8752778,light
48930,41.5033333,-94.3183333,light
48931,37.6688889,-122.0797222,circle
48932,34.6580556,-88.5666667,disk
48933,29.3011111,-94.7975,sphere
48934,38.5925,-90.3572222,circle
48935,35.0844444,-106.6505556,disk
48936,39.2680556,-84.5230556,disk
48937,40.8830556,-85.4975,disk
48938,38.2494444,-122.0388889,cigar
48939,40.7608333,-111.8902778,light
48940,41.0086111,-91.9625,other
48941,39.9625,-76.7280556,egg
48942,43.85538,-102.339691,unknown
48943,41.14,-104.8197222,circle
48944,43.9,-78.866667,circle
48945,42.0883333,-87.9805556,disk
48946,42.0883333,-87.9805556,disk
48947,34.0522222,-118.2427778,light
48948,42.095043,-83.189648,light
48949,40.8686111,-82.3183333,disk
48950,44.98,-93.2636111,light
48951,41.2375,-80.8186111,circle
48952,46.3580556,-94.2005556,circle
48953,47.93,-97.0241667,light
48954,47.6588889,-117.425,disk
48955,46.3580556,-94.2005556,cigar
48956,42.4905556,-71.2766667,light
48957,46.9086111,-67.8263889,cigar
48958,38.379648,-81.763952,triangle
48959,41.7855556,-74.2294444,triangle
48960,-33.058967,-71.404543,cigar
48961,40.7205556,-76.1913889,sphere
48962,41.7986111,-86.6105556,disk
48963,39.4666667,-87.4138889,changing
48964,28.5380556,-81.3794444,circle
48965,41.1180556,-73.9558333,disk
48966,40.7691667,-73.1155556,light
48967,39.4272222,-75.2344444,circle
48968,31.9516667,-97.3211111,formation
48969,47.0380556,-122.8994444,sphere
48970,39.9180556,-75.0716667,light
48971,37.5458333,-77.3280556,triangle
48972,42.1783333,-75.625,triangle
48973,38.5816667,-121.4933333,circle
48974,30.1258333,-93.0797222,oval
48975,42.7883333,-71.2013889,sphere
48976,41.12,-87.8611111,cylinder
48977,41.4527778,-82.1825,circle
48978,32.2216667,-110.9258333,fireball
48979,65.2636111,-166.3608333,oval
48980,42.1944444,-71.8361111,fireball
48981,42.4791667,-71.1527778,light
48982,30.3116667,-95.4558333,fireball
48983,40.0336111,-76.5047222,oval
48984,39.0702778,-76.5455556,unknown
48985,51.514125,-0.093689,triangle
48986,35.0844444,-106.6505556,formation
48987,47.5675,-122.6313889,triangle
48988,45.533333,-73.516667,light
48989,39.1580556,-75.5247222,triangle
48990,44.0077778,-116.9155556,light
48991,36.7477778,-119.7713889,oval
48992,29.6538889,-82.5233333,rectangle
48993,42.2208333,-70.9402778,triangle
48994,36.9741667,-122.0297222,other
48995,48.9391667,-119.4344444,triangle
48996,40.164579,-74.208267,oval
48997,40.240441,-83.362144,changing
48998,33.2469444,-95.8997222,circle
48999,38.4902778,-89.7930556,sphere
49000,31.4622222,-97.1955556,cigar
49001,44.1986111,-88.6647222,circle
49002,52.533333,-2.116667,cone
49003,46.521858,-84.34609,triangle
49004,54.316667,-130.333333,other
49005,49.136353351,-122.821343315,other
49006,37.0475,-112.5255556,fireball
49007,46.3238889,-120.0075,light
49008,29.1869444,-82.1402778,light
49009,39.5878,-74.846472,disk
49010,47.6063889,-122.3308333,other
49011,33.8222222,-111.9175,circle
49012,43.2416667,-75.2572222,circle
49013,41.8766667,-77.4016667,triangle
49014,37.4694444,-105.8694444,light
49015,35.0419444,-89.6644444,oval
49016,39.1580556,-75.5247222,rectangle
49017,41.605,-80.9536111,light
49018,30.3319444,-81.6558333,circle
49019,45.5861111,-95.9136111,egg
49020,36.3125,-95.6158333,sphere
49021,47.3483333,-122.1136111,circle
49022,45.859011,-122.815818,fireball
49023,32.3069444,-96.0063889,oval
49024,43.1547222,-77.6158333,chevron
49025,34.3608333,-117.6325,circle
49026,35.7913889,-78.7813889,circle
49027,43.6136111,-116.2025,other
49028,43.6136111,-116.2025,light
49029,37.822705,-121.27661,sphere
49030,41.1669444,-73.2052778,light
49031,26.548827,-81.583201,cylinder
49032,52.166667,-2.166667,circle
49033,40.4655556,-80.0658333,rectangle
49034,36.175,-115.1363889,oval
49035,18.0519444,-67.0597222,disk
49036,33.5177778,-84.6697222,circle
49037,45.8925,-111.5513889,fireball
49038,41.382067,-112.154944,light
49039,46.6022222,-120.5047222,light
49040,37.7058333,-121.0838889,triangle
49041,36.9008333,-82.0802778,fireball
49042,36.5222222,-82.7136111,flash
49043,38.8338889,-104.8208333,unknown
49044,42.4083333,-71.0125,disk
49045,50.9,-1.4,unknown
49046,31.450463,-83.508497,unknown
49047,37.3397222,-91.8338889,circle
49048,44.9430556,-123.0338889,changing
49049,43.294029,-79.991642,rectangle
49050,34.3983333,-82.2469444,unknown
49051,53.5,-2.216667,circle
49052,40.858433,-74.163755,other
49053,32.2216667,-110.9258333,unknown
49054,-35.27603,149.13435,teardrop
49055,37.7397222,-121.4241667,disk
49056,32.7763889,-79.9311111,circle
49057,19.4975,-154.9508333,circle
49058,36.2841667,-82.1727778,triangle
49059,51.133333,0.283333,light
49060,36.3711111,-91.8225,circle
49061,53.166667,-1.0,changing
49062,45.416667,-75.7,cylinder
49063,40.7336111,-77.8858333,cylinder
49064,34.0522222,-118.2427778,other
49065,40.345,-74.1844444,triangle
49066,48.1183333,-123.4294444,fireball
49067,33.5172222,-82.0758333,light
49068,42.865,-71.3744444,sphere
49069,41.9402778,-85.0005556,triangle
49070,39.5297222,-119.8127778,circle
49071,41.5066667,-90.515,triangle
49072,38.1366667,-93.1694444,disk
49073,41.85,-87.65,teardrop
49074,37.9,-86.755,unknown
49075,32.794046,34.989571,light
49076,42.316667,-82.9,light
49077,45.583333,-72.0,light
49078,37.7808333,-90.4216667,light
49079,30.5080556,-97.6786111,light
49080,39.9611111,-82.9988889,other
49081,34.949259,-83.757395,changing
49082,42.1616667,-70.7944444,oval
49083,41.0266667,-92.8055556,other
49084,35.0308333,-76.6933333,circle
49085,33.9166667,-117.8991667,formation
49086,42.1947222,-122.7083333,light
49087,47.6063889,-122.3308333,unknown
49088,47.6063889,-122.3308333,triangle
49089,47.6063889,-122.3308333,triangle
49090,35.2219444,-101.8308333,other
49091,29.542167,-98.524391,circle
49092,39.8772222,-82.2891667,cigar
49093,54.898521,23.903597,circle
49094,44.0816667,-91.3488889,formation
49095,27.7455556,-81.5308333,fireball
49096,37.775,-122.4183333,formation
49097,30.2458333,-87.7008333,light
49098,39.05,-77.4011111,triangle
49099,40.2719444,-81.8597222,oval
49100,40.7141667,-74.0063889,unknown
49101,31.968599,-99.901813,other
49102,39.3702778,-74.5505556,sphere
49103,39.2402778,-76.8397222,fireball
49104,20.0005556,-155.5602778,sphere
49105,32.2216667,-110.9258333,changing
49106,39.8494444,-75.3561111,egg
49107,38.7208333,-75.0763889,light
49108,33.9472222,-118.0844444,egg
49109,40.4166667,-86.8752778,fireball
49110,33.6888889,-78.8869444,oval
49111,33.5405556,-89.2669444,other
49112,44.9902778,-123.025,oval
49113,42.9633333,-85.6680556,light
49114,38.63,-112.12,circle
49115,44.2883333,-71.2258333,disk
49116,44.9430556,-123.0338889,disk
49117,41.6833333,-86.25,disk
49118,43.25,-79.833333,sphere
49119,36.1627778,-85.5016667,light
49120,41.5033333,-74.0108333,light
49121,40.4416667,-74.1302778,light
49122,39.1697222,-91.8827778,light
49123,41.0266667,-92.8055556,light
49124,33.0580556,-112.0469444,light
49125,40.1933333,-85.3863889,triangle
49126,39.9022222,-95.8005556,sphere
49127,43.8,-79.53,light
49128,39.7391667,-104.9841667,circle
49129,40.1933333,-85.3863889,triangle
49130,-34.767834,-58.379253,sphere
49131,43.666667,-79.416667,light
49132,35.3186111,-82.4611111,other
49133,38.2541667,-85.7594444,light
49134,39.9611111,-82.9988889,light
49135,39.1836111,-96.5713889,light
49136,36.8455556,-121.5369444,fireball
49137,39.5213889,-85.7769444,light
49138,46.7833333,-92.1063889,other
49139,46.9075,-97.345,circle
49140,29.4658333,-81.2580556,triangle
49141,34.4208333,-119.6972222,fireball
49142,34.2572222,-118.6002778,changing
49143,34.5794444,-118.1155556,light
49144,27.2936111,-80.3505556,cigar
49145,38.8055556,-123.0161111,sphere
49146,35.8808333,-84.5086111,triangle
49147,37.245443,-107.827839,cylinder
49148,45.6388889,-122.6602778,unknown
49149,40.4919444,-107.2569444,disk
49150,36.6116667,-119.5261111,light
49151,41.0933333,-75.0022222,cigar
49152,39.0875,-81.9227778,triangle
49153,47.7558333,-122.3402778,other
49154,38.2325,-122.6355556,cigar
49155,42.3708333,-71.1833333,circle
49156,40.8963889,-78.2208333,light
49157,39.835,-83.4652778,formation
49158,46.8108333,-90.8180556,light
49159,53.55,-2.116667,fireball
49160,39.1961111,-121.19,flash
49161,35.3733333,-119.0177778,other
49162,40.9477778,-90.3711111,formation
49163,47.400736,-116.917125,other
49164,34.2366667,-84.4908333,circle
49165,39.9191667,-75.4919444,disk
49166,35.6955556,-85.0008333,cross
49167,37.0058333,-121.5672222,sphere
49168,42.4972222,-82.9372222,rectangle
49169,42.5,-96.4,triangle
49170,34.1591667,-118.5002778,light
49171,34.1591667,-118.5002778,light
49172,40.015,-105.27,light
49173,51.1,-0.616667,light
49174,42.3313889,-83.0458333,unknown
49175,38.4327778,-90.3775,disk
49176,47.2797222,-122.6044444,fireball
49177,52.05,-2.716667,fireball
49178,41.6572222,-87.68,circle
49179,42.2711111,-89.0938889,circle
49180,42.2711111,-89.0938889,circle
49181,32.7355556,-97.1077778,light
49182,42.166667,-82.816667,sphere
49183,33.835849,-118.340629,fireball
49184,33.6597222,-85.8316667,oval
49185,38.2972222,-122.2844444,sphere
49186,39.90403,116.407526,flash
49187,41.4088889,-75.6627778,triangle
49188,43.7730556,-88.4469444,fireball
49189,40.4166667,-86.8752778,fireball
49190,44.3863889,-88.2886111,rectangle
49191,35.2619444,-81.1875,unknown
49192,48.4213889,-122.3327778,disk
49193,34.235822,-118.484936,sphere
49194,39.9936111,-105.0891667,disk
49195,37.3861111,-122.0827778,light
49196,43.9716667,-70.6097222,unknown
49197,41.5066667,-90.515,triangle
49198,39.7683333,-86.1580556,circle
49199,42.2825,-83.1752778,light
49200,53.2,-105.75,unknown
49201,40.1075,-83.2675,triangle
49202,18.456389,-66.071111,fireball
49203,38.0033333,-79.1561111,triangle
49204,39.8016667,-89.6436111,triangle
49205,45.8208333,-120.8205556,fireball
49206,43.2319444,-105.2597222,light
49207,41.215,-86.7758333,triangle
49208,41.3113889,-105.5905556,circle
49209,28.0777778,-82.7638889,fireball
49210,44.3816667,-123.5952778,light
49211,42.7844444,-83.2397222,sphere
49212,39.7391667,-104.9841667,triangle
49213,42.9813889,-70.9483333,light
49214,36.6111111,-121.8505556,triangle
49215,42.3266667,-122.8744444,sphere
49216,45.6572222,-68.7102778,circle
49217,24.466667,54.366667,fireball
49218,42.8683333,-72.8719444,sphere
49219,47.6777778,-116.7794444,light
49220,43.0202778,-78.8805556,fireball
49221,39.7683333,-86.1580556,light
49222,53.55,-113.5,changing
49223,42.3180556,-84.0205556,light
49224,47.9252778,-97.0325,circle
49225,37.3477778,-120.6080556,circle
49226,45.35,-72.516667,light
49227,37.9872222,-122.5877778,sphere
49228,27.985408,-81.76503,flash
49229,39.1619444,-84.4569444,light
49230,44.4686111,-71.1855556,circle
49231,33.827395,-78.642792,light
49232,44.761373,-75.738901,triangle
49233,44.0536111,-71.1288889,light
49234,33.5927778,-79.0088889,light
49235,33.8158333,-78.6802778,light
49236,39.6697222,-74.2322222,light
49237,43.3369444,-71.5658333,light
49238,43.3369444,-71.5658333,triangle
49239,33.6888889,-78.8869444,unknown
49240,35.075,-85.0622222,formation
49241,40.7655556,-73.0155556,light
49242,33.8158333,-78.6802778,fireball
49243,33.8158333,-78.6802778,light
49244,33.9163889,-78.1613889,formation
49245,39.819722,-75.122778,fireball
49246,44.3633333,-98.2138889,light
49247,33.7591667,-118.0058333,light
49248,45.416667,-75.7,formation
49249,42.7325,-84.5555556,other
49250,33.9022222,-118.0808333,disk
49251,37.1894444,-84.1177778,disk
49252,35.2325,-97.2122222,light
49253,42.3961111,-75.9575,triangle
49254,40.8152778,-73.1127778,unknown
49255,40.849184,-74.061799,cigar
49256,35.6144444,-88.8138889,oval
49257,34.7463889,-92.2894444,sphere
49258,31.4966667,-92.8591667,fireball
49259,42.6525,-73.7566667,fireball
49260,36.925331,-84.949636,triangle
49261,39.8308333,-77.2313889,unknown
49262,43.15,-79.5,triangle
49263,38.317271,-88.90312,egg
