,latitude,longitude,type
9927,26.2708333,-80.2708333,5
9928,40.0391667,-76.4311111,1
9929,40.7555556,-73.5880556,4
9930,43.193852,-71.572395,1
9931,47.5963889,-120.6602778,10
9932,37.8736111,-122.4555556,17
9933,42.7861111,-112.8536111,4
9934,36.7280556,-108.2180556,1
9935,42.9633333,-85.6680556,4
9936,42.9633333,-85.6680556,4
9937,37.8772222,-122.1786111,3
9938,41.7386111,-80.77,10
9939,41.5136111,-73.6066667,7
9940,42.375,-71.1061111,6
9941,37.9747222,-87.5558333,10
9942,43.0605556,-88.1063889,10
9943,29.1383333,-83.0352778,9
9944,35.93181,-116.227858,2
9945,39.529633,-119.813803,10
9946,29.7630556,-95.3630556,1
9947,44.5191667,-88.0197222,1
9948,-31.961729,141.459976,1
9949,45.7833333,-108.5,1
9950,42.9633333,-85.6680556,5
9951,43.866667,-80.0,1
9952,-34.928661,138.598633,2
9953,45.666667,-72.15,1
9954,32.7833333,-96.8,5
9955,32.7833333,-96.8,2
9956,47.3811111,-122.2336111,4
9957,40.665,-78.7125,15
9958,30.4505556,-91.1544444,10
9959,34.1161111,-118.1494444,2
9960,42.2613889,-94.0683333,4
9961,34.0522222,-118.2427778,4
9962,52.22917,5.166897,11
9963,45.1386111,-90.34,2
9964,44.783333,-75.366667,6
9965,47.9130556,-122.0969444,10
9966,51.616667,0.416667,6
9967,33.4669444,-117.6972222,10
9968,40.8066667,-74.1858333,4
9969,40.9413889,-73.9597222,4
9970,38.2325,-122.6355556,11
9971,46.2113889,-119.1361111,10
9972,32.7252778,-97.3205556,5
9973,34.1808333,-118.3080556,13
9974,35.1494444,-90.0488889,13
9975,-33.861481,151.205475,4
9976,34.7463889,-92.2894444,10
9977,38.7522222,-121.2869444,1
9978,39.7136111,-82.5994444,7
9979,37.7933333,-79.9941667,2
9980,40.7141667,-74.0063889,17
9981,50.855638,0.552577,11
9982,51.514125,-0.093689,10
9983,48.0841667,-121.9675,1
9984,48.0841667,-121.9675,2
9985,41.4813889,-74.3605556,10
9986,32.4419444,-97.7938889,4
9987,40.9477778,-90.3711111,2
9988,35.1186111,-120.5897222,13
9989,45.5236111,-122.675,1
9990,38.7013889,-90.1486111,1
9991,33.8536111,-118.1330556,10
9992,33.8536111,-118.1330556,10
9993,48.0519444,-122.1758333,3
9994,28.9002778,-81.2638889,16
9995,34.3513889,-82.0594444,1
9996,40.2969444,-111.6938889,17
9997,33.4483333,-112.0733333,8
9998,36.6002778,-121.8936111,10
9999,34.1808333,-118.3080556,5
10000,42.3716667,-88.09,10
10001,46.33,-94.4738889,10
10002,25.357522,55.391865,6
10003,37.9480556,-122.0597222,5
10004,37.566535,126.977969,4
10005,45.2788889,-92.985,10
10006,30.3958333,-88.8852778,1
10007,38.5733333,-109.5491667,5
10008,32.7833333,-96.8,16
10009,36.1511111,-95.5091667,1
10010,35.6869444,-105.9372222,1
10011,42.5555556,-72.0680556,1
10012,36.175,-115.1363889,17
10013,33.448377,-112.074037,1
10014,40.8022222,-124.1625,5
10015,41.9911111,-70.8625,11
10016,31.7586111,-106.4863889,10
10017,43.6852778,-85.8158333,1
10018,51.921667,4.481111,1
10019,-35.27603,149.13435,2
10020,14.579444,121.035917,4
10021,41.2097222,-93.8463889,10
10022,41.2097222,-93.8463889,10
10023,22.412222,-83.671944,10
10024,39.0058333,-122.0083333,4
10025,29.4238889,-98.4933333,1
10026,50.8,0.233333,6
10027,49.883333,-97.166667,1
10028,34.1013889,-84.5194444,10
10029,33.7738889,-117.9405556,1
10030,41.1111111,-75.3866667,6
10031,43.95,-78.3,13
10032,43.15,-79.5,7
10033,44.6688889,-90.1716667,5
10034,36.8527778,-75.9783333,3
10035,32.7355556,-97.1077778,1
10036,41.865,-80.79,10
10037,38.2511111,-87.5811111,1
10038,38.9908333,-88.1625,10
10039,34.6980556,-118.1358333,10
10040,42.9133333,-85.7052778,3
10041,42.5875,-72.6,10
10042,27.5155556,-97.8558333,1
10043,34.1705556,-118.8366667,11
10044,39.0019444,-87.9088889,11
10045,51.416667,0.116667,19
10046,40.507872,-79.76735,1
10047,28.8022222,-81.6447222,4
10048,37.3341667,-79.5233333,10
10049,39.7286111,-121.8363889,1
10050,39.8016667,-89.6436111,1
10051,33.9163889,-78.1613889,5
10052,44.8833333,-93.2827778,6
10053,34.8963889,-98.2002778,10
10054,39.7172222,-74.9697222,1
10055,45.6691667,-108.7708333,5
10056,34.1722222,-118.3780556,2
10057,39.6133333,-105.0161111,4
10058,41.447569,-71.524667,1
10059,40.2322222,-76.885,1
10060,55.766667,-120.233333,16
10061,35.0716667,-81.65,1
10062,33.6,-117.6711111,1
10063,40.5141667,-88.9905556,4
10064,29.4238889,-98.4933333,9
10065,65.183333,-123.416667,13
10066,40.26,-74.2741667,10
10067,40.6952778,-80.305,13
10068,41.5380556,-72.8075,2
10069,42.3583333,-71.0602778,5
10070,42.2963889,-71.2930556,5
10071,32.7833333,-96.8,4
10072,47.9033333,-91.8669444,7
10073,33.7205556,-116.2147222,5
10074,34.1975,-119.1761111,19
10075,38.7908333,-121.2347222,1
10076,40.3141667,-112.0061111,10
10077,33.8594444,-84.6838889,10
10078,47.3294444,-122.5788889,10
10079,41.1586111,-101.0022222,1
10080,41.6527778,-70.2833333,15
10081,33.658388,-117.651933,4
10082,40.6113889,-79.8372222,10
10083,53.416667,-3.0,11
10084,36.5297222,-87.3594444,13
10085,33.9533333,-117.3952778,5
10086,34.1477778,-119.1941667,1
10087,40.5677778,-84.1936111,10
10088,39.4622222,-76.2794444,5
10089,63.333333,-90.7,5
10090,33.4483333,-112.0733333,3
10091,51.514125,-0.093689,13
10092,34.0194444,-118.4902778,13
10093,27.7705556,-82.6794444,13
10094,39.8911111,-74.9222222,14
10095,43.2322222,-99.43,3
10096,42.6191667,-78.6580556,1
10097,40.2625,-80.1875,10
10098,29.4238889,-98.4933333,6
10099,34.7738889,-79.4630556,6
10100,41.8005556,-73.1216667,10
10101,42.2911111,-71.125,6
10102,33.9022222,-118.0808333,10
10103,38.52,-89.9838889,10
10104,43.0386111,-78.8644444,1
10105,36.2841667,-82.1727778,14
10106,51.083333,-114.083333,1
10107,41.5580556,-73.0519444,5
10108,41.6897222,-87.7972222,1
10109,33.8491667,-118.3875,16
10110,34.0230556,-84.3616667,1
10111,34.5033333,-82.6502778,1
10112,25.9869444,-80.2325,1
10113,37.9622222,-122.3444444,11
10114,26.7052778,-80.0366667,13
10115,35.4661111,-82.5166667,1
10116,47.626208,-122.521245,16
10117,40.4694444,-123.7986111,1
10118,42.816667,-81.433333,1
10119,40.6258333,-75.3708333,2
10120,47.1619444,-114.0841667,16
10121,43.3666667,-124.2166667,2
10122,-19.015438,29.154857,16
10123,41.7711111,-81.05,10
10124,41.2586111,-95.9375,1
10125,32.5091667,-92.1191667,10
10126,43.1063889,-76.2180556,19
10127,31.435,-97.7436111,8
10128,38.0527778,-81.1041667,3
10129,42.909685,-81.49586,2
10130,42.1180556,-88.0961111,4
10131,34.1975,-119.1761111,4
10132,42.2597222,-72.2402778,6
10133,43.0125,-83.6875,14
10134,30.2669444,-97.7427778,3
10135,39.7683333,-86.1580556,0
10136,44.0463889,-123.0208333,13
10137,48.145892,17.107137,1
10138,19.70595,-101.194982,1
10139,37.6922222,-97.3372222,17
10140,37.5630556,-122.3244444,10
10141,42.1013889,-72.5902778,7
10142,43.6105556,-72.9730556,5
10143,37.8716667,-122.2716667,10
10144,43.0116667,-88.2313889,4
10145,43.3666667,-124.2166667,10
10146,46.4736111,-93.8986111,6
10147,43.9186111,-69.8016667,1
10148,38.8813889,-94.8188889,1
10149,37.595,-120.9566667,5
10150,34.028623,-117.810337,10
10151,35.4816667,-86.0886111,4
10152,28.6986111,-81.3083333,8
10153,45.6016667,-107.4605556,1
10154,37.3394444,-121.8938889,5
10155,25.7738889,-80.1938889,2
10156,36.175,-115.1363889,11
10157,39.7391667,-104.9841667,11
10158,36.9822222,-76.6313889,3
10159,33.8622222,-118.3986111,14
10160,46.0705556,-93.6675,16
10161,36.0663889,-81.8705556,0
10162,44.8877778,-94.3694444,1
10163,41.4994444,-81.6955556,16
10164,44.7319444,-93.2175,2
10165,38.9558333,-76.9458333,1
10166,30.6941667,-88.0430556,16
10167,32.3413889,-90.3216667,1
10168,33.4483333,-112.0733333,10
10169,29.028318,-81.303118,0
10170,32.4805556,-80.9805556,7
10171,37.8783333,-88.3933333,3
10172,22.0783333,-159.3219444,6
10173,30.755542,-85.192726,5
10174,25.7738889,-80.1938889,14
10175,34.2783333,-119.2922222,1
10176,33.4483333,-112.0733333,11
10177,26.2708333,-80.2708333,1
10178,29.5072222,-95.0947222,3
10179,43.4016667,-94.8325,10
10180,44.7394444,-93.1255556,10
10181,43.7486111,-87.9769444,5
10182,41.7355556,-111.8336111,2
10183,44.3891667,-69.3033333,1
10184,35.9172222,-82.3011111,2
10185,59.6425,-151.5483333,16
10186,42.5847222,-87.8211111,16
10187,33.4666667,-79.1,5
10188,37.775,-122.4183333,13
10189,60.4877778,-151.0583333,16
10190,39.2688889,-84.2638889,2
10191,41.7491667,-91.5977778,1
10192,44.1002778,-70.2152778,1
10193,33.9802778,-118.4508333,5
10194,33.8136111,-92.4127778,5
10195,41.0894444,-112.0638889,2
10196,45.6797222,-111.0377778,16
10197,41.223,-111.97383,3
10198,42.3875,-71.1,2
10199,45.6388889,-122.6602778,2
10200,45.9047222,-122.7427778,2
10201,46.7311111,-120.6983333,16
10202,39.8772222,-75.065,10
10203,41.1919444,-111.9705556,1
10204,28.5380556,-81.3794444,5
10205,34.086941,-118.270204,2
10206,38.5816667,-121.4933333,1
10207,46.5927778,-112.0352778,6
10208,49.500881,5.986093,1
10209,43.1636111,-73.0727778,1
10210,34.8780556,-83.4011111,6
10211,42.865,-71.3744444,1
10212,39.0288889,-104.4825,1
10213,30.085,-97.84,10
10214,33.9686111,-112.7288889,1
10215,40.2291667,-74.9372222,3
10216,40.058324,-74.405661,2
10217,42.4972222,-82.9372222,0
10218,38.4405556,-122.7133333,10
10219,61.5813889,-149.4394444,4
10220,42.2208333,-70.9402778,1
10221,25.9561111,-80.1394444,2
10222,55.616667,-3.516667,3
10223,34.0233333,-84.6155556,6
10224,34.0233333,-84.6155556,6
10225,39.6427778,-84.2866667,1
10226,43.55,-96.7,1
10227,34.1477778,-119.1941667,1
10228,28.7394444,-81.1152778,2
10229,35.0886111,-92.4419444,5
10230,33.9813889,-81.2363889,1
10231,40.2969444,-111.6938889,3
10232,39.2402778,-76.8397222,1
10233,41.4372222,-71.5019444,5
10234,43.681611,-80.027781,1
10235,37.9086111,-121.5991667,6
10236,41.4858333,-73.0511111,1
10237,40.9008333,-73.3436111,15
10238,34.6086111,-98.39,17
10239,40.6591667,-78.7819444,2
10240,39.9375,-77.6613889,7
10241,40.688295,-105.094018,3
10242,34.7302778,-86.5861111,4
10243,34.1780556,-79.4008333,4
10244,28.0833333,-80.6083333,0
10245,33.3536111,-90.5925,7
10246,41.9038889,-72.4702778,5
10247,38.2097222,-84.5588889,1
10248,40.9952778,-74.0125,14
10249,52.814028,-1.637136,1
10250,29.6483333,-81.6377778,5
10251,43.1547222,-77.6158333,1
10252,44.6388889,-70.0161111,2
10253,41.4994444,-81.6955556,1
10254,34.3527778,-82.9322222,10
10255,48.2969444,-118.1955556,10
10256,44.916667,-65.166667,16
10257,33.9236111,-84.8408333,6
10258,40.9355556,-74.1866667,2
10259,45.117371,-75.012052,17
10260,44.6388889,-70.0161111,6
10261,35.1494444,-90.0488889,2
10262,60.5544444,-151.2583333,1
10263,40.417287,-82.907123,4
10264,35.9152778,-94.9697222,10
10265,39.2805556,-80.3447222,4
10266,38.1375,-81.2744444,4
10267,26.0569444,-80.2719444,10
10268,45.3733333,-84.9552778,14
10269,43.1125,-84.9855556,10
10270,43.6136111,-116.2025,4
10271,47.4875,-117.5747222,3
10272,48.1958333,-114.3119444,2
10273,27.4986111,-82.575,5
10274,50.183333,-98.316667,7
10275,42.2458333,-84.4013889,1
10276,-28.868483,153.560001,4
10277,47.6777778,-116.7794444,1
10278,-34.424,150.893448,5
10279,36.0725,-79.7922222,10
10280,41.2586111,-95.9375,10
10281,43.4911111,-83.3969444,10
10282,42.6072222,-83.9294444,1
10283,41.4169444,-87.3652778,5
10284,51.0,-118.183333,2
10285,38.095148,-77.135985,16
10286,34.0522222,-118.2427778,3
10287,34.8525,-82.3941667,5
10288,-35.27603,149.13435,4
10289,42.1741667,-83.1794444,10
10290,32.7833333,-96.8,11
10291,41.835,-87.8227778,2
10292,53.8,-2.233333,3
10293,38.9480556,-79.9594444,4
10294,37.6819444,-121.7669444,1
10295,33.5508333,-79.0416667,2
10296,41.5386111,-75.9469444,10
10297,34.7997222,-87.6772222,10
10298,34.5025,-84.9511111,2
10299,34.9352778,-82.5588889,1
10300,40.8152778,-73.1127778,2
10301,34.0522222,-118.2427778,1
10302,33.2,-117.2416667,10
10303,33.2,-117.2416667,10
10304,34.5325,-83.985,2
10305,53.916667,-3.0,2
10306,41.389491,-82.019032,7
10307,31.8713889,-90.1644444,1
10308,39.9522222,-75.1641667,13
10309,38.8338889,-104.8208333,10
10310,43.1775,-83.7341667,10
10311,34.145,-81.2758333,10
10312,33.94,-118.1316667,5
10313,33.758728,-116.958712,1
10314,46.165,-112.3713889,10
10315,29.4238889,-98.4933333,13
10316,42.983333,-81.25,10
10317,42.983333,-81.25,10
10318,38.0494444,-122.1575,5
10319,38.2538,-94.3356,9
10320,41.4755556,-93.6786111,7
10321,39.9375,-77.6613889,7
10322,32.7763889,-79.9311111,8
10323,38.5816667,-121.4933333,3
10324,38.2541667,-85.7594444,13
10325,32.655,-79.9405556,4
10326,31.5544444,-110.3030556,1
10327,34.1013889,-84.5194444,10
10328,41.2230556,-111.9730556,2
10329,48.852845,1.874855,10
10330,40.0047222,-75.635,10
10331,39.5994444,-110.81,17
10332,40.7913889,-80.6263889,8
10333,40.8808333,-88.6297222,1
10334,45.5863889,-92.9744444,1
10335,41.6413889,-80.1516667,0
10336,34.3916667,-118.5416667,1
10337,39.245,-112.1033333,4
10338,34.8027778,-86.9716667,10
10339,39.8519444,-81.6577778,18
10340,41.3747222,-83.6513889,1
10341,26.6583333,-80.2416667,9
10342,28.198096,-82.432994,1
10343,39.9561111,-75.0583333,6
10344,40.015892,-74.956425,6
10345,38.7744444,-75.1397222,1
10346,52.966667,-1.166667,10
10347,47.0530556,-93.1188889,13
10348,39.1266667,-82.9855556,9
10349,35.6144444,-88.8138889,1
10350,32.7447222,-116.9980556,2
10351,42.3086111,-83.4822222,10
10352,41.2586111,-95.9375,1
10353,50.793209,-0.005174,1
10354,51.75,-1.25,2
10355,12.971599,77.594563,2
10356,40.215,-75.0111111,6
10357,45.5236111,-122.675,1
10358,29.31166,47.481766,1
10359,45.083333,-64.366667,5
10360,26.5625,-81.9497222,2
10361,53.416667,-3.0,6
10362,41.0380556,-74.2944444,1
10363,34.1083333,-117.2888889,5
10364,25.474449,-80.474193,16
10365,39.0483333,-95.6777778,5
10366,21.5902778,-158.1125,4
10367,35.1477778,-114.5675,10
10368,28.5380556,-81.3794444,7
10369,35.9555556,-80.0055556,2
10370,38.4077778,-78.6238889,4
10371,25.7738889,-80.1938889,1
10372,41.6005556,-93.6088889,1
10373,35.6869444,-105.9372222,3
10374,40.43495,49.867623,7
10375,33.3391667,-84.6486111,1
10376,36.7477778,-119.7713889,3
10377,34.4838889,-114.3216667,13
10378,33.7922222,-118.3141667,10
10379,38.1075,-122.5686111,1
10380,42.3725,-74.0961111,10
10381,42.325,-72.6416667,15
10382,44.9061111,-72.9780556,10
10383,39.9783333,-86.1180556,9
10384,41.6105556,-86.7225,1
10385,44.910061,-69.410048,5
10386,41.77,-72.3055556,2
10387,41.083152,-73.920137,1
10388,38.5816667,-121.4933333,10
10389,41.4994444,-81.6955556,5
10390,47.6761111,-120.2072222,15
10391,38.3566667,-121.9866667,2
10392,33.8302778,-116.5444444,13
10393,43.15,-79.5,11
10394,42.2575,-83.2111111,5
10395,41.2041667,-73.7275,1
10396,42.3266667,-122.8744444,15
10397,41.5052778,-82.0283333,5
10398,40.3041667,-73.9927778,1
10399,42.1947222,-122.7083333,2
10400,42.2286111,-71.5230556,5
10401,64.8377778,-147.7163889,1
10402,40.000496,-75.562604,11
10403,43.1133333,-73.1036111,10
10404,43.1133333,-73.1036111,10
10405,35.0844444,-106.6505556,5
10406,40.8122222,-73.0788889,1
10407,32.7938889,-79.8627778,10
10408,41.5769444,-73.4088889,2
10409,42.2097222,-76.4936111,1
10410,28.0391667,-81.95,5
10411,44.7677778,-93.2775,2
10412,36.175,-115.1363889,5
10413,32.8233333,-97.1702778,2
10414,39.1155556,-77.5638889,11
10415,38.7333333,-104.7194444,1
10416,28.0219444,-81.7330556,5
10417,36.8527778,-75.9783333,3
10418,43.033333,-80.883333,2
10419,35.6697222,-81.2216667,4
10420,43.1636111,-73.0727778,1
10421,42.5777778,-70.7694444,5
10422,40.9008333,-73.3436111,1
10423,39.2883333,-77.2041667,13
10424,27.9472222,-82.4586111,2
10425,35.0255556,-76.8258333,2
10426,44.2727778,-121.1727778,3
10427,48.5127778,-122.6113889,1
10428,32.7152778,-117.1563889,1
10429,39.57394,-75.946324,6
10430,39.0997222,-94.5783333,6
10431,35.9938889,-78.8988889,1
10432,43.3855556,-84.8355556,0
10433,-0.589724,101.343106,6
10434,19.181739,-88.479138,11
10435,40.7608333,-111.8902778,13
10436,44.735,-90.7191667,2
10437,55.833333,-4.25,13
10438,52.2,-105.116667,5
10439,42.9633333,-85.6680556,15
10440,28.565,-81.5863889,1
10441,28.2713889,-82.7197222,10
10442,34.2569444,-85.1647222,1
10443,48.4,-89.233333,4
10444,22.0783333,-159.3219444,7
10445,40.8788889,-73.1572222,3
10446,36.778261,-119.417932,13
10447,42.586888,-82.919551,2
10448,39.5419444,-77.1083333,10
10449,35.9605556,-83.9208333,9
10450,36.8588889,-120.455,10
10451,37.6455556,-91.5358333,10
10452,51.833333,0.583333,10
10453,64.8377778,-147.7163889,7
10454,30.4505556,-91.1544444,10
10455,34.1425,-118.2541667,3
10456,39.143441,-77.20137,11
10457,38.2716667,-84.6863889,10
10458,33.9136111,-98.4930556,1
10459,45.433333,-72.883333,9
10460,45.12,-93.2875,6
10461,41.9888889,-88.6866667,10
10462,41.7636111,-72.6855556,2
10463,45.7811111,-122.5322222,1
10464,37.7272222,-89.2166667,13
10465,38.2325,-122.6355556,1
10466,37.4636111,-122.4275,9
10467,36.8663889,-83.8888889,13
10468,37.775,-122.4183333,4
10469,38.8119444,-94.5316667,6
10470,38.4997222,-86.0119444,7
10471,36.7477778,-119.7713889,4
10472,42.8666667,-106.3125,3
10473,35.1477778,-114.5675,3
10474,47.6063889,-122.3308333,1
10475,41.6436111,-83.4869444,10
10476,44.1319444,-91.7186111,1
10477,32.895764,-105.980156,7
10478,31.0558333,-97.4641667,1
10479,40.6641667,-73.7088889,10
10480,33.7222222,-116.3736111,1
10481,33.7488889,-84.3880556,2
10482,33.7488889,-84.3880556,11
10483,43.0044444,-71.3488889,2
10484,33.9022222,-118.0808333,1
10485,33.7488889,-84.3880556,6
10486,39.6133333,-105.0161111,10
10487,-37.813938,144.963425,1
10488,34.0555556,-117.1816667,6
10489,45.3055556,-93.7938889,3
10490,38.956131,-78.805797,4
10491,42.9786111,-93.3166667,2
10492,41.9983333,-92.1972222,1
10493,39.0483333,-95.6777778,16
10494,39.7075,-90.8475,5
10495,34.9744444,-92.0163889,11
10496,41.8083333,-71.3375,1
10497,37.8716667,-122.2716667,6
10498,35.7477778,-95.3694444,1
10499,40.4991667,-74.3994444,10
10500,42.1155556,-75.9591667,2
10501,32.7152778,-117.1563889,9
10502,36.7069444,-97.0852778,6
10503,34.9530556,-120.4347222,1
10504,43.9144444,-69.9658333,2
10505,29.5633333,-95.2858333,1
10506,36.1658333,-86.7844444,17
10507,20.653407,-105.225332,2
10508,45.1438889,-122.8541667,5
10509,28.3644444,-82.1961111,4
10510,32.7833333,-96.8,10
10511,42.0833333,-71.3972222,1
10512,44.233333,-76.483333,1
10513,38.2027778,-75.6927778,11
10514,37.9575,-119.1208333,1
10515,32.0808333,-89.7758333,8
10516,34.9191667,-115.0619444,1
10517,38.202546,-119.016404,3
10518,30.7436111,-98.0552778,1
10519,-33.513633,151.335513,7
10520,32.6536111,-83.7597222,4
10521,39.9611111,-82.9988889,2
10522,36.8044444,-121.7858333,6
10523,32.2216667,-110.9258333,13
10524,39.7422222,-92.4725,10
10525,39.0169444,-94.2813889,1
10526,30.438101,75.705165,10
10527,45.416667,-75.7,3
10528,41.6833333,-86.25,10
10529,54.2,-5.883333,3
10530,40.1741667,-75.0441667,1
10531,36.5936111,-94.7688889,2
10532,40.7141667,-74.0063889,2
10533,45.7811111,-122.5322222,1
10534,32.7152778,-117.1563889,11
10535,32.7152778,-117.1563889,11
10536,42.0083333,-91.6438889,10
10537,33.8752778,-117.5655556,1
10538,40.7141667,-74.0063889,1
10539,53.873712,-3.021371,13
10540,31.7319444,-84.1708333,7
10541,41.1844444,-73.1336111,4
10542,47.7425,-121.9844444,10
10543,45.4872222,-122.8025,3
10544,33.9791667,-118.0319444,2
10545,41.85,-87.65,10
10546,45.5236111,-122.675,1
10547,39.1961111,-121.19,1
10548,32.7833333,-96.8,1
10549,37.5458333,-77.3280556,15
10550,33.0183333,-80.1758333,1
10551,41.1586111,-73.2258333,13
10552,-18.1416,178.4419,6
10553,38.1838889,-83.4327778,1
10554,38.6172222,-121.3272222,1
10555,40.1163889,-88.2433333,6
10556,28.2916667,-81.4077778,1
10557,38.8105556,-90.6997222,1
10558,35.6008333,-82.5541667,1
10559,47.626208,-122.521245,13
10560,45.5827778,-122.3522222,6
10561,37.004245,-110.173478,13
10562,42.2711111,-89.0938889,10
10563,39.2402778,-76.8397222,0
10564,36.778261,-119.417932,5
10565,39.0911111,-94.4152778,1
10566,38.8119444,-94.5316667,3
10567,42.9813889,-70.9483333,15
10568,43.666667,-79.416667,13
10569,40.0580556,-82.4013889,10
10570,43.0238889,-70.9141667,5
10571,33.4352778,-112.3575,5
10572,38.3497222,-81.6327778,10
10573,25.8572222,-80.2783333,15
10574,48.6483333,-118.7366667,2
10575,42.3683333,-83.3527778,4
10576,41.2563889,-74.3602778,11
10577,34.1722222,-118.3780556,11
10578,34.0186111,-95.2661111,0
10579,44.1336111,-89.5230556,5
10580,42.0833333,-71.0188889,3
10581,21.3822222,-157.9336111,1
10582,41.3325,-73.2077778,5
10583,33.5927778,-79.0088889,5
10584,38.1041667,-122.2555556,3
10585,21.3069444,-157.8583333,2
10586,42.7919444,-83.6277778,1
10587,43.1636111,-73.0727778,1
10588,32.7355556,-97.1077778,10
10589,42.4775,-83.0277778,15
10590,46.5927778,-112.0352778,6
10591,48.2766667,-116.5522222,10
10592,36.8527778,-75.9783333,9
10593,41.7991667,-85.4191667,1
10594,38.0044444,-122.2977778,1
10595,28.8525,-81.6855556,2
10596,35.1083333,-81.0430556,5
10597,37.1377778,-76.8355556,1
10598,35.1083333,-81.0430556,1
10599,47.6588889,-117.425,1
10600,47.6588889,-117.425,1
10601,42.8697222,-72.2822222,1
10602,29.1655556,-81.0047222,3
10603,33.3061111,-111.8405556,5
10604,36.0625,-94.1572222,9
10605,55.833333,-4.25,13
10606,28.078072,-82.763713,3
10607,44.6366667,-123.1047222,2
10608,27.664827,-81.515754,6
10609,43.3380556,-89.0152778,7
10610,42.7119444,-73.2041667,10
10611,30.4380556,-84.2808333,3
10612,38.545,-121.7394444,10
10613,46.4355556,-109.8336111,11
10614,42.8691667,-84.9030556,4
10615,46.8083333,-100.7833333,1
10616,25.7738889,-80.1938889,1
10617,38.3605556,-75.5997222,6
10618,38.3605556,-75.5997222,6
10619,28.0777778,-82.7638889,10
10620,48.2766667,-116.5522222,1
10621,43.4686111,-71.2325,1
10622,30.8325,-83.2786111,2
10623,40.6469444,-83.6097222,11
10624,40.8686111,-82.3183333,10
10625,40.2141667,-77.0088889,1
10626,46.491684,-114.0913,1
10627,33.8352778,-117.9136111,5
10628,39.7844444,-93.0733333,1
10629,46.235,-119.223301,2
10630,38.5816667,-121.4933333,9
10631,33.7488889,-84.3880556,2
10632,35.9380556,-77.7908333,7
10633,42.0527778,-88.5480556,2
10634,39.7391667,-104.9841667,10
10635,36.9772222,-121.8983333,5
10636,-37.813938,144.963425,10
10637,51.5,-0.583333,1
10638,34.1866667,-118.4480556,2
10639,41.4952778,-79.4561111,1
10640,29.2105556,-81.0230556,4
10641,51.899603,-1.15359,2
10642,38.5816667,-121.4933333,5
10643,35.6869444,-105.9372222,9
10644,30.2263889,-93.2172222,2
10645,44.8011111,-68.7783333,0
10646,53.5,-2.216667,5
10647,46.5483333,-110.9013889,2
10648,38.5816667,-121.4933333,10
10649,32.5888889,-96.3086111,3
10650,38.8338889,-104.8208333,13
10651,26.144517,91.736237,1
10652,43.3666667,-124.2166667,6
10653,64.8377778,-147.7163889,4
10654,30.3933333,-86.4958333,2
10655,27.5061111,-99.5072222,2
10656,32.7152778,-117.1563889,10
10657,28.565,-81.5863889,13
10658,32.7252778,-114.6236111,9
10659,33.6469444,-117.6883333,4
10660,38.005,-121.8047222,5
10661,44.531403,-64.314502,1
10662,40.7141667,-74.0063889,1
10663,27.273049,-80.358226,1
10664,39.4666667,-87.4138889,1
10665,40.5205556,-81.4741667,1
10666,43.905,-91.4361111,1
10667,34.4208333,-119.6972222,10
10668,40.0830556,-74.0686111,15
10669,39.0416667,-76.0666667,1
10670,36.0955556,-79.4380556,11
10671,27.7705556,-82.6794444,3
10672,33.7222222,-116.3736111,10
10673,33.9908333,-118.4591667,1
10674,37.4416667,-77.0438889,1
10675,37.509592,-81.109905,16
10676,40.8336111,-75.7141667,4
10677,41.9558333,-78.6441667,1
10678,44.6669444,-93.6266667,5
10679,56.116667,-3.166667,1
10680,35.3883333,-82.5669444,5
10681,43.25,-79.833333,9
10682,29.7855556,-95.8241667,10
10683,42.6666667,-71.7055556,5
10684,40.1063889,-75.1088889,1
10685,51.514125,-0.093689,16
10686,28.635308,77.22496,2
10687,44.6669444,-93.6266667,5
10688,37.305,-93.4283333,10
10689,33.4483333,-112.0733333,8
10690,37.9452778,-104.8347222,6
10691,40.8041667,-74.0125,1
10692,37.7833333,-121.5416667,2
10693,34.2572222,-118.4661111,7
10694,32.7152778,-117.1563889,1
10695,39.7391667,-104.9841667,1
10696,34.3113889,-89.9441667,9
10697,42.9872222,-85.0711111,19
10698,32.507757,-85.050908,1
10699,32.7833333,-96.8,1
10700,36.0102778,-84.2697222,8
10701,39.0997222,-94.5783333,10
10702,40.1741667,-75.1072222,4
10703,45.1672222,-91.1491667,2
10704,37.7397222,-121.4241667,9
10705,35.77959,-78.638179,10
10706,40.8758333,-75.7327778,1
10707,36.663447,-87.47739,1
10708,34.9480556,-82.1275,1
10709,47.6522222,-101.4152778,6
10710,35.1555556,-89.7761111,10
10711,43.0527778,-74.3441667,11
10712,47.4736111,-94.88,5
10713,31.9636111,-95.2702778,16
10714,33.6888889,-78.8869444,1
10715,33.6125,-117.7119444,10
10716,42.3583333,-71.0602778,1
10717,44.0522222,-123.0855556,1
10718,45.7394444,-91.9252778,2
10719,41.5580556,-73.0519444,15
10720,36.6436111,-93.2183333,1
10721,28.5380556,-81.3794444,5
10722,43.2166667,-123.3405556,1
10723,43.0830556,-73.785,5
10724,32.7866667,-79.795,10
10725,42.6291667,-73.865,2
10726,40.0322222,-74.9577778,5
10727,32.7152778,-117.1563889,1
10728,35.7719444,-78.6388889,2
10729,37.8227778,-121.2755556,1
10730,40.3355556,-75.9272222,5
10731,32.4616667,-90.1152778,10
10732,39.4597222,-90.6258333,3
10733,41.9316667,-87.9888889,6
